id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,zip_codes
ypqK8DWM8Bcs43YveSJnNw,manhatta-new-york,Manhatta,https://s3-media4.fl.yelpcdn.com/bphoto/qh3k-_8qPSwt08uj7Th7og/o.jpg,False,https://www.yelp.com/biz/manhatta-new-york?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,456,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 40.707762, 'longitude': -74.008851}",[],$$$$,"{'address1': '28 Liberty St', 'address2': 'Fl 60', 'address3': None, 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['28 Liberty St', 'Fl 60', 'New York, NY 10005']}",12122305788.0,(212) 230-5788,637.0785716766418,10005.0
GlPJPpKvPR4d8dmcSEYpdA,takahachi-bakery-new-york,Takahachi Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/aoi0dkVvxooH8ZCFUC3lSA/o.jpg,False,https://www.yelp.com/biz/takahachi-bakery-new-york?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,893,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.71393, 'longitude': -74.00822}",[],$$,"{'address1': '25 Murray St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['25 Murray St', 'New York, NY 10007']}",12127915550.0,(212) 791-5550,828.6926352855336,10007.0
0CjK3esfpFcxIopebzjFxA,joes-shanghai-new-york-2,Joe's Shanghai,https://s3-media3.fl.yelpcdn.com/bphoto/ekUo5egd4dlE7zJyb4-Leg/o.jpg,False,https://www.yelp.com/biz/joes-shanghai-new-york-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,6112,"[{'alias': 'shanghainese', 'title': 'Shanghainese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 40.7156608, 'longitude': -73.9967012}",[],$$,"{'address1': '46 Bowery St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['46 Bowery St', 'New York, NY 10013']}",12122338888.0,(212) 233-8888,1776.666144845004,10013.0
ySbVtwa_PHQIlnKVMNSNeQ,shake-shack-new-york-11,Shake Shack,https://s3-media1.fl.yelpcdn.com/bphoto/vuK8-Wdim4tXASfalJ0Nvw/o.jpg,False,https://www.yelp.com/biz/shake-shack-new-york-11?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,929,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.0,"{'latitude': 40.715283, 'longitude': -74.014799}",['delivery'],$$,"{'address1': '215 Murray St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10282', 'country': 'US', 'state': 'NY', 'display_address': ['215 Murray St', 'New York, NY 10282']}",16465454600.0,(646) 545-4600,663.3390803738138,10282.0
zj8Lq1T8KIC5zwFief15jg,prince-street-pizza-new-york-2,Prince Street Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/ZAukOyv530w4KjOHC5YY1w/o.jpg,False,https://www.yelp.com/biz/prince-street-pizza-new-york-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,3424,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.7229087705545, 'longitude': -73.9944863319397}","['delivery', 'pickup']",$,"{'address1': '27 Prince St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['27 Prince St', 'New York, NY 10012']}",12129664100.0,(212) 966-4100,2360.759816637069,10012.0
ga6sRtE0l85iftw_5-W84Q,dominique-ansel-bakery-new-york,Dominique Ansel Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/uGZzjkcWM7CUikttZ67X_A/o.jpg,False,https://www.yelp.com/biz/dominique-ansel-bakery-new-york?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,4442,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 40.72522, 'longitude': -74.00291}",[],$$,"{'address1': '189 Spring St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['189 Spring St', 'New York, NY 10012']}",12122192773.0,(212) 219-2773,2083.129826751782,10012.0
pk89jzL1RsE9U0thf_z6tw,locanda-verde-new-york,Locanda Verde,https://s3-media1.fl.yelpcdn.com/bphoto/KYYcu7_1pVSW3OBFe5W7MQ/o.jpg,False,https://www.yelp.com/biz/locanda-verde-new-york?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,1615,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.7198601300801, 'longitude': -74.010039072422}",[],$$$,"{'address1': '377 Greenwich St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['377 Greenwich St', 'New York, NY 10013']}",12129253797.0,(212) 925-3797,1270.272186927603,10013.0
ud4-0gH8YlAExTBJoADPtw,the-capital-grille-new-york-3,The Capital Grille,https://s3-media2.fl.yelpcdn.com/bphoto/QTjkBw-e3UabSpGBYKI8BQ/o.jpg,False,https://www.yelp.com/biz/the-capital-grille-new-york-3?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,584,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.7078813982786, 'longitude': -74.0102026698364}",[],$$$,"{'address1': '120 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10271', 'country': 'US', 'state': 'NY', 'display_address': ['120 Broadway', 'New York, NY 10271']}",12123741811.0,(212) 374-1811,524.4763903556203,10271.0
7NqFIuXuRwm6WuuseLxAVw,delmonicos-new-york,Delmonico's,https://s3-media4.fl.yelpcdn.com/bphoto/vlc_3raENgqOhDf5QnlWTA/o.jpg,False,https://www.yelp.com/biz/delmonicos-new-york?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,1048,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 40.70507, 'longitude': -74.01019}",['pickup'],$$$$,"{'address1': '56 Beaver St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['56 Beaver St', 'New York, NY 10004']}",12125091144.0,(212) 509-1144,674.4909778004819,10004.0
ysqgdbSrezXgVwER2kQWKA,julianas-pizza-brooklyn-5,Juliana's Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/clscwgOF9_Ecq-Rwsq7jyQ/o.jpg,False,https://www.yelp.com/biz/julianas-pizza-brooklyn-5?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,2164,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 40.7026153030093, 'longitude': -73.9934159993549}",[],$$,"{'address1': '19 Old Fulton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['19 Old Fulton St', 'Brooklyn, NY 11201']}",17185966700.0,(718) 596-6700,2055.0469966448486,11201.0
0Tvwk0hvgaY0QVIsZGTZKQ,antica-ristorante-new-york,Antica Ristorante,https://s3-media3.fl.yelpcdn.com/bphoto/uORVHkBn9xrLR6yQYtl7Yg/o.jpg,False,https://www.yelp.com/biz/antica-ristorante-new-york?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,498,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.7039355145338, 'longitude': -74.0121731758117}","['delivery', 'pickup', 'restaurant_reservation']",$$$,"{'address1': '8 Stone St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['8 Stone St', 'New York, NY 10004']}",12124803880.0,(212) 480-3880,691.576896118755,10004.0
MfbVI5reXLIIs8Cc2HwgQw,breakroom-new-york,Breakroom,https://s3-media2.fl.yelpcdn.com/bphoto/l-b4gVi5G7xOBQ60QdctVA/o.jpg,False,https://www.yelp.com/biz/breakroom-new-york?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,1575,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.7166907225542, 'longitude': -73.9999440120647}","['delivery', 'pickup']",$$,"{'address1': '83 Baxter St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['83 Baxter St', 'New York, NY 10013']}",12122272802.0,(212) 227-2802,1584.3978431597134,10013.0
rQpO1Eie_zmeAOQ9s-T0sQ,hole-in-the-wall-new-york-2,Hole in the Wall,https://s3-media1.fl.yelpcdn.com/bphoto/KQwNs2HFWF0GDEGoSYgAEg/o.jpg,False,https://www.yelp.com/biz/hole-in-the-wall-new-york-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,545,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.5,"{'latitude': 40.70837, 'longitude': -74.00563}",[],$$,"{'address1': '15 Cliff St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['15 Cliff St', 'New York, NY 10038']}",12126029991.0,(212) 602-9991,890.3293100570627,10038.0
pL2tig3FxJcrZ4wDIO4TsA,eataly-nyc-downtown-new-york-2,Eataly NYC Downtown,https://s3-media4.fl.yelpcdn.com/bphoto/GC-Leu7JwfS2nfP-MYIibg/o.jpg,False,https://www.yelp.com/biz/eataly-nyc-downtown-new-york-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,964,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'meats', 'title': 'Meat Shops'}]",3.5,"{'latitude': 40.709716, 'longitude': -74.011714}",[],$$,"{'address1': '101 Liberty St', 'address2': 'Fl 3', 'address3': '', 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['101 Liberty St', 'Fl 3', 'New York, NY 10006']}",12128972895.0,(212) 897-2895,370.882302163612,10006.0
LpVbI-E9C-CSp7WhU5h2Iw,fishmarket-restaurant-new-york,Fishmarket Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/BxY50B6ntFYQa8COuI1Fog/o.jpg,False,https://www.yelp.com/biz/fishmarket-restaurant-new-york?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,545,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 40.70717, 'longitude': -74.00192}",[],$$,"{'address1': '111 South St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['111 South St', 'New York, NY 10038']}",19173638101.0,(917) 363-8101,1219.9799666728584,10038.0
WIhm0W9197f_rRtDziq5qQ,lombardis-pizza-new-york-4,Lombardi's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/UZ6V_hobp1KpYDPOHNoCKw/o.jpg,False,https://www.yelp.com/biz/lombardis-pizza-new-york-4?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,6085,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.7215934960083, 'longitude': -73.9955956044561}","['delivery', 'pickup']",$$,"{'address1': '32 Spring St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['32 Spring St', 'New York, NY 10012']}",12129417994.0,(212) 941-7994,2196.2364287175747,10012.0
pNYcGGAj4AYaExlmrEmfUw,harrys-new-york-3,Harry's,https://s3-media2.fl.yelpcdn.com/bphoto/39-Q464fNu8S5y3LCQB_UA/o.jpg,False,https://www.yelp.com/biz/harrys-new-york-3?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,684,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.704512, 'longitude': -74.009834}","['delivery', 'pickup']",$$$,"{'address1': '1 Hanover Sq', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['1 Hanover Sq', 'New York, NY 10004']}",12127859200.0,(212) 785-9200,754.0614477132763,10004.0
f8ipr8Wdy1_wHhw7JgNqPQ,da-claudio-new-york,Da Claudio,https://s3-media3.fl.yelpcdn.com/bphoto/XLxqA77QYDZwKS_h6tGdWw/o.jpg,False,https://www.yelp.com/biz/da-claudio-new-york?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,459,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.71087, 'longitude': -74.00753}","['delivery', 'pickup']",$$,"{'address1': '21 Ann St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['21 Ann St', 'New York, NY 10038']}",12122852668.0,(212) 285-2668,740.3817169514322,10038.0
FvCslLyo0SlDKI52bEDekQ,nish-nush-new-york-5,Nish Nush,https://s3-media4.fl.yelpcdn.com/bphoto/59acd7wralWsSjM-ooA11Q/o.jpg,False,https://www.yelp.com/biz/nish-nush-new-york-5?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,291,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'kosher', 'title': 'Kosher'}]",4.5,"{'latitude': 40.709472, 'longitude': -74.007949}","['delivery', 'pickup']",$$,"{'address1': '41 John St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['41 John St', 'New York, NY 10038']}",12125776474.0,(212) 577-6474,686.1361422877138,10038.0
nm5rcWNmfevNXLNQAITi5w,clinton-hall-new-york,Clinton Hall,https://s3-media1.fl.yelpcdn.com/bphoto/jkOeBmGbclLyY3zbOa7COw/o.jpg,False,https://www.yelp.com/biz/clinton-hall-new-york?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,642,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",3.5,"{'latitude': 40.70803, 'longitude': -74.014869}","['delivery', 'pickup']",$$,"{'address1': '90 Washington St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['90 Washington St', 'New York, NY 10006']}",12123636000.0,(212) 363-6000,183.93041790228898,10006.0
R26zweQ8-xoZS7iHkXQOvw,shanghai-21-new-york-2,Shanghai 21,https://s3-media1.fl.yelpcdn.com/bphoto/LyMF5xY1j__QszWmWY9Y1w/o.jpg,False,https://www.yelp.com/biz/shanghai-21-new-york-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,1636,"[{'alias': 'shanghainese', 'title': 'Shanghainese'}]",4.0,"{'latitude': 40.71441, 'longitude': -73.99902}","['delivery', 'pickup']",$$,"{'address1': '21 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['21 Mott St', 'New York, NY 10013']}",12127666311.0,(212) 766-6311,1542.1100899477497,10013.0
